System,Package,Class,Name, COMP, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOA, MOD, HDIF, LOOP, EXCR, MDN, VDEC, NOPR, EXCT, VREF, CAST, TDN, HVOL, NAND
No System Name,org.bukkit.material,Bed,Bed,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Bed,Bed,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,Bed,Bed,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Bed,Bed,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,Bed,Bed,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Bed,Bed,1,3,13,9,98.9,0.01,1,0,2,4,1,1,2.4,0,0,0,0,7,0,1,0,0,41.21,6
No System Name,org.bukkit.event.block,BlockBreakEvent,BlockBreakEvent,1,3,21,15,394.84,0.03,2,0,0,4,2,1,4.81,0,0,0,0,10,0,3,0,0,82.04,11
No System Name,org.bukkit.event.block,BlockBurnEvent,BlockBurnEvent,1,3,17,14,258.9,0.02,1,0,0,4,1,1,4,0,0,0,0,9,0,2,0,0,64.73,8
No System Name,org.bukkit.event.block,BlockCanBuildEvent,BlockCanBuildEvent,1,4,27,18,501.53,0.04,1,0,0,5,3,2,4.45,0,0,0,0,13,0,5,0,0,112.59,14
No System Name,org.bukkit.event.block,BlockDamageEvent,BlockDamageEvent,1,6,44,21,1111.26,0.06,3,0,0,7,4,1,5.75,0,0,0,0,21,0,8,0,0,193.26,23
No System Name,org.bukkit.event.block,BlockDispenseEvent,BlockDispenseEvent,1,4,29,17,622.32,0.04,3,0,0,5,3,1,5.25,0,0,0,0,14,0,5,0,0,118.54,15
No System Name,org.bukkit.event.block,BlockEvent,BlockEvent,1,2,11,10,137.03,0.01,1,0,0,3,1,1,3.75,0,0,0,0,6,0,2,0,0,36.54,5
No System Name,org.bukkit.event.block,BlockExpEvent,BlockExpEvent,1,3,18,13,285.46,0.02,1,0,0,4,2,1,4.29,0,0,0,0,8,0,3,0,0,66.61,10
No System Name,org.bukkit.block,BlockFace,BlockFace,1,4,31,13,1070.66,0.04,0,0,0,5,3,1,9.33,0,0,0,0,15,0,6,0,0,114.71,16
No System Name,org.bukkit.block,BlockFace,BlockFace,1,4,52,18,1994.89,0.07,1,3,0,5,2,1,9.2,0,0,0,0,29,0,9,0,0,216.84,23
No System Name,org.bukkit.event.block,BlockFadeEvent,BlockFadeEvent,1,4,26,16,525.78,0.03,2,0,0,5,2,1,5.06,0,0,0,0,13,0,4,0,0,104,13
No System Name,org.bukkit.event.block,BlockFormEvent,BlockFormEvent,1,2,15,11,172.97,0.02,2,0,0,3,2,1,3.33,0,0,0,0,7,0,2,0,0,51.89,8
No System Name,org.bukkit.event.block,BlockFromToEvent,BlockFromToEvent,1,5,34,19,716.13,0.05,2,0,0,6,2,1,4.96,0,0,0,0,17,0,6,0,0,144.43,17
No System Name,org.bukkit.event.block,BlockFromToEvent,BlockFromToEvent,1,4,26,16,525.78,0.03,2,0,0,5,2,1,5.06,0,0,0,0,13,0,4,0,0,104,13
No System Name,org.bukkit.event.block,BlockGrowEvent,BlockGrowEvent,1,3,20,14,380.74,0.03,2,0,0,4,2,1,5,0,0,0,0,10,0,3,0,0,76.15,10
No System Name,org.bukkit.event.block,BlockIgniteEvent,BlockIgniteEvent,1,2,20,13,277.53,0.02,2,0,1,3,3,1,3.75,0,0,0,0,8,0,3,0,0,74.01,12
No System Name,org.bukkit.event.block,BlockIgniteEvent,BlockIgniteEvent,1,2,20,14,253.82,0.03,3,0,1,3,3,1,3.33,0,0,0,0,8,0,3,0,0,76.15,12
No System Name,org.bukkit.event.block,BlockIgniteEvent,BlockIgniteEvent,1,6,44,19,1253.85,0.06,3,0,0,7,4,1,6.71,0,0,0,0,21,0,8,0,0,186.91,23
No System Name,org.bukkit.event.block,BlockIgniteEvent,BlockIgniteEvent,1,2,23,16,358.8,0.03,4,0,1,3,3,2,3.9,0,0,0,0,10,0,3,1,0,92,13
No System Name,org.bukkit.util,BlockIterator,BlockIterator,1,2,11,9,83.69,0.01,1,0,1,3,1,1,2.4,0,0,0,0,5,0,1,0,0,34.87,6
No System Name,org.bukkit.util,BlockIterator,BlockIterator,1,2,25,15,341.85,0.03,1,3,1,3,2,1,3.5,0,0,0,0,11,0,4,0,0,97.67,14
No System Name,org.bukkit.util,BlockIterator,BlockIterator,1,2,27,16,392.73,0.04,1,3,1,3,3,1,3.64,0,0,0,0,11,0,5,0,0,108,16
No System Name,org.bukkit.util,BlockIterator,BlockIterator,11,79,554,92,168655.82,1.2,5,10,13,87,5,1,46.67,1,0,2,14,274,0,162,0,10,3614.05,280
No System Name,org.bukkit.util,BlockIterator,BlockIterator,1,2,11,9,83.69,0.01,1,0,1,3,1,1,2.4,0,0,0,0,5,0,1,0,0,34.87,6
No System Name,org.bukkit.util,BlockIterator,BlockIterator,1,2,20,13,254.41,0.02,1,2,1,3,2,1,3.44,0,0,0,0,9,0,3,0,0,74.01,11
No System Name,org.bukkit.event.block,BlockMultiPlaceEvent,BlockMultiPlaceEvent,1,3,47,27,1364.4,0.07,6,3,0,4,5,1,6.11,0,0,0,0,18,0,8,0,0,223.48,29
No System Name,org.bukkit.event.block,BlockPhysicsEvent,BlockPhysicsEvent,1,3,22,16,484,0.03,1,0,0,4,2,2,5.5,0,0,0,0,11,0,3,0,0,88,11
No System Name,org.bukkit.event.block,BlockPistonEvent,BlockPistonEvent,1,3,20,14,380.74,0.03,2,0,0,4,2,1,5,0,0,0,0,10,0,3,0,0,76.15,10
No System Name,org.bukkit.event.block,BlockPistonExtendEvent,BlockPistonExtendEvent,1,3,24,16,485.33,0.03,2,0,0,4,3,1,5.06,0,0,0,0,11,0,4,0,0,96,13
No System Name,org.bukkit.event.block,BlockPistonRetractEvent,BlockPistonRetractEvent,1,2,15,11,172.97,0.02,2,0,0,3,2,1,3.33,0,0,0,0,7,0,2,0,0,51.89,8
No System Name,org.bukkit.event.block,BlockPlaceEvent,BlockPlaceEvent,1,8,60,24,1812.41,0.09,4,0,0,9,6,1,6.59,0,0,0,0,28,0,12,0,0,275.1,32
No System Name,org.bukkit.event.block,BlockRedstoneEvent,BlockRedstoneEvent,1,4,29,15,743.53,0.04,1,0,0,5,3,1,6.56,0,0,0,0,14,0,5,0,0,113.3,15
No System Name,org.bukkit.event.block,BlockSpreadEvent,BlockSpreadEvent,1,3,24,15,533.29,0.03,2,0,0,4,3,1,5.69,0,0,0,0,11,0,4,0,0,93.77,13
No System Name,org.bukkit.util,BlockVector,BlockVector,1,4,22,12,394.35,0.03,0,0,0,5,0,1,5,0,0,0,0,12,0,3,0,0,78.87,10
No System Name,org.bukkit.util,BlockVector,BlockVector,1,4,33,16,594,0.04,1,3,0,5,1,1,4.5,0,0,0,0,18,0,6,0,0,132,15
No System Name,org.bukkit.util,BlockVector,BlockVector,1,4,28,12,803.03,0.03,0,0,0,5,3,1,8,0,0,0,0,12,0,6,0,0,100.38,16
No System Name,org.bukkit.util,BlockVector,BlockVector,1,4,28,12,803.03,0.03,0,0,0,5,3,1,8,0,0,0,0,12,0,6,0,0,100.38,16
No System Name,org.bukkit.util,BlockVector,BlockVector,1,4,28,12,803.03,0.03,0,0,0,5,3,1,8,0,0,0,0,12,0,6,0,0,100.38,16
No System Name,org.bukkit.conversations,BooleanPrompt,BooleanPrompt,1,2,7,6,36.19,0.01,0,0,0,3,0,1,2,0,0,0,0,5,0,0,0,0,18.09,2
No System Name,org.bukkit.event.inventory,BrewEvent,BrewEvent,1,3,18,13,285.46,0.02,2,0,0,4,2,1,4.29,0,0,0,0,8,0,3,0,0,66.61,10
No System Name,org.bukkit.util.permissions,BroadcastPermissions,BroadcastPermissions,1,1,4,4,12,0,0,0,0,1,0,1,1.5,0,0,0,0,3,0,0,0,0,8,1
No System Name,org.bukkit,FireworkEffect$Builder,Builder,1,1,3,3,4.75,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4.75,1
No System Name,org.bukkit,Bukkit,Bukkit,1,1,4,4,12,0,0,0,0,1,0,1,1.5,0,0,0,0,3,0,0,0,0,8,1
No System Name,org.bukkit.command.defaults,BukkitCommand,BukkitCommand,1,2,10,8,75,0.01,1,0,0,3,1,1,2.5,0,0,0,0,5,0,1,0,0,30,5
No System Name,org.bukkit.command.defaults,BukkitCommand,BukkitCommand,1,2,22,14,471.16,0.03,2,0,0,3,4,1,5.62,0,0,0,0,7,0,4,0,0,83.76,15
No System Name,org.bukkit.util.io,BukkitObjectInputStream,BukkitObjectInputStream,1,3,16,12,200.76,0.02,0,0,1,4,0,1,3.5,0,0,0,0,9,0,0,0,0,57.36,7
No System Name,org.bukkit.util.io,BukkitObjectInputStream,BukkitObjectInputStream,1,3,18,13,256.92,0.02,1,0,1,4,1,1,3.86,0,0,0,0,9,0,1,0,0,66.61,9
No System Name,org.bukkit.util.io,BukkitObjectOutputStream,BukkitObjectOutputStream,1,3,16,12,200.76,0.02,0,0,1,4,0,1,3.5,0,0,0,0,9,0,0,0,0,57.36,7
No System Name,org.bukkit.util.io,BukkitObjectOutputStream,BukkitObjectOutputStream,1,3,18,13,256.92,0.02,1,0,1,4,1,1,3.86,0,0,0,0,9,0,1,0,0,66.61,9
No System Name,org.bukkit.material,Button,Button,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Button,Button,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,Button,Button,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Button,Button,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,Button,Button,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Cake,Cake,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Cake,Cake,1,2,12,10,119.59,0.01,0,0,0,3,1,2,3,0,0,0,0,6,0,1,0,0,39.86,6
No System Name,org.bukkit.material,Cake,Cake,1,2,15,12,172.85,0.02,0,0,0,3,2,2,3.21,0,0,0,0,6,0,2,0,0,53.77,9
No System Name,org.bukkit.material,Cake,Cake,1,2,10,8,75,0.01,1,0,0,3,1,1,2.5,0,0,0,0,5,0,1,0,0,30,5
No System Name,org.bukkit.material,Cake,Cake,1,2,15,12,172.85,0.02,1,0,0,3,2,2,3.21,0,0,0,0,6,0,2,0,0,53.77,9
No System Name,org.bukkit.material,Cauldron,Cauldron,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Cauldron,Cauldron,1,2,15,13,190.31,0.02,1,0,0,3,1,2,3.43,0,0,0,0,7,0,2,0,0,55.51,8
No System Name,org.bukkit.material,Cauldron,Cauldron,1,2,15,12,172.85,0.02,0,0,0,3,2,2,3.21,0,0,0,0,6,0,2,0,0,53.77,9
No System Name,org.bukkit.plugin.messaging,ChannelNameTooLongException,ChannelNameTooLongException,1,2,14,12,150.57,0.02,1,0,0,3,0,1,3,0,0,0,0,8,0,1,0,0,50.19,6
No System Name,org.bukkit.plugin.messaging,ChannelNameTooLongException,ChannelNameTooLongException,1,2,27,17,391.28,0.04,2,1,0,3,1,1,3.55,0,0,0,0,14,0,3,0,0,110.36,13
No System Name,org.bukkit.plugin.messaging,ChannelNotRegisteredException,ChannelNotRegisteredException,1,2,8,7,44.92,0.01,0,0,1,3,0,1,2,0,0,0,0,5,0,0,0,0,22.46,3
No System Name,org.bukkit.plugin.messaging,ChannelNotRegisteredException,ChannelNotRegisteredException,1,2,14,11,141.26,0.02,1,0,0,3,1,1,2.92,0,0,0,0,7,0,1,0,0,48.43,7
No System Name,org.bukkit.map,MapFont$CharacterSprite,CharacterSprite,2,6,45,22,2648.9,0.07,1,1,0,8,3,1,13.2,0,0,1,0,23,0,10,0,1,200.67,22
No System Name,org.bukkit,ChatColor,ChatColor,1,2,14,11,124.54,0.02,0,0,1,3,2,1,2.57,0,0,0,0,5,0,2,0,0,48.43,9
No System Name,org.bukkit,ChatColor,ChatColor,1,5,42,19,1427.3,0.06,1,1,0,6,3,1,8,0,0,0,0,20,0,9,0,0,178.41,22
No System Name,org.bukkit.util,ChatPaginator$ChatPage,ChatPage,1,4,29,14,883.31,0.04,1,0,0,5,3,1,8,0,0,0,0,13,0,6,0,0,110.41,16
No System Name,org.bukkit.material,Chest,Chest,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Chest,Chest,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,Chest,Chest,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Chest,Chest,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,Chest,Chest,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Chest,Chest,1,3,13,9,98.9,0.01,1,0,2,4,1,1,2.4,0,0,0,0,7,0,1,0,0,41.21,6
No System Name,org.bukkit.event.world,ChunkEvent,ChunkEvent,1,3,20,13,388.55,0.02,1,1,0,4,1,1,5.25,0,0,0,0,11,0,3,0,0,74.01,9
No System Name,org.bukkit.event.world,ChunkLoadEvent,ChunkLoadEvent,1,3,20,14,380.74,0.03,1,0,0,4,2,1,5,0,0,0,0,10,0,3,0,0,76.15,10
No System Name,org.bukkit.event.world,ChunkPopulateEvent,ChunkPopulateEvent,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.event.world,ChunkUnloadEvent,ChunkUnloadEvent,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.command.defaults,ClearCommand,ClearCommand,1,5,26,16,374.4,0.03,0,0,1,6,0,1,3.6,0,0,0,0,14,0,2,0,0,104,12
No System Name,org.bukkit.material,Coal,Coal,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Coal,Coal,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,Coal,Coal,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Coal,Coal,1,3,13,9,98.9,0.01,1,0,2,4,1,1,2.4,0,0,0,0,7,0,1,0,0,41.21,6
No System Name,org.bukkit.material,Coal,Coal,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,Coal,Coal,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit,CoalType,CoalType,1,2,15,12,263.49,0.02,0,0,0,3,1,1,4.9,0,0,0,0,8,0,2,1,0,53.77,7
No System Name,org.bukkit.material,CocoaPlant,CocoaPlant,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,CocoaPlant,CocoaPlant,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,CocoaPlant,CocoaPlant,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,CocoaPlant,CocoaPlant,1,3,13,9,98.9,0.01,1,0,2,4,1,1,2.4,0,0,0,0,7,0,1,0,0,41.21,6
No System Name,org.bukkit.material,CocoaPlant,CocoaPlant,1,4,19,12,170.29,0.02,2,0,3,5,2,1,2.5,0,0,0,0,9,0,2,0,0,68.11,10
No System Name,org.bukkit,Color,Color,1,7,76,23,4751.68,0.11,1,1,0,8,3,1,13.82,0,0,0,0,33,0,18,3,0,343.79,43
No System Name,org.bukkit.material,Command,Command,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Command,Command,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,Command,Command,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.command,Command,Command,1,2,20,15,446.5,0.03,2,1,1,3,1,1,5.71,0,0,0,0,10,0,2,0,0,78.14,10
No System Name,org.bukkit.command,Command,Command,1,8,63,21,3424.36,0.09,3,1,0,9,4,1,12.38,0,0,0,0,30,0,14,0,0,276.72,33
No System Name,org.bukkit.material,Command,Command,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,Command,Command,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.command,CommandException,CommandException,1,1,4,4,12,0,0,0,0,1,0,1,1.5,0,0,0,0,3,0,0,0,0,8,1
No System Name,org.bukkit.command,CommandException,CommandException,1,2,10,8,75,0.01,1,0,0,3,1,1,2.5,0,0,0,0,5,0,1,0,0,30,5
No System Name,org.bukkit.command,CommandException,CommandException,1,2,13,10,115.16,0.01,2,0,0,3,2,1,2.67,0,0,0,0,5,0,2,0,0,43.19,8
No System Name,org.bukkit.util.permissions,CommandPermissions,CommandPermissions,1,1,4,4,12,0,0,0,0,1,0,1,1.5,0,0,0,0,3,0,0,0,0,8,1
No System Name,org.bukkit.configuration,ConfigurationOptions,ConfigurationOptions,1,2,12,10,179.38,0.01,1,0,0,3,1,1,4.5,0,0,0,0,6,0,2,0,0,39.86,6
No System Name,org.bukkit.configuration.serialization,ConfigurationSerialization,ConfigurationSerialization,1,2,17,15,464.92,0.02,3,0,0,3,1,1,7,0,0,0,0,10,0,2,0,0,66.42,7
No System Name,org.bukkit.conversations,Conversation,Conversation,1,2,23,17,460.66,0.03,4,1,1,3,3,1,4.9,0,0,0,0,9,0,3,0,0,94.01,14
No System Name,org.bukkit.conversations,Conversation,Conversation,1,8,75,32,2714.67,0.12,8,3,0,9,4,1,7.24,0,0,0,0,38,0,11,0,0,375,37
No System Name,org.bukkit.conversations,ConversationAbandonedEvent,ConversationAbandonedEvent,1,2,11,9,83.69,0.01,1,0,1,3,1,1,2.4,0,0,0,0,5,0,1,0,0,34.87,6
No System Name,org.bukkit.conversations,ConversationAbandonedEvent,ConversationAbandonedEvent,1,4,27,15,492.27,0.04,2,1,0,5,2,1,4.67,0,0,0,0,13,0,5,0,0,105.49,14
No System Name,org.bukkit.conversations,ConversationContext,ConversationContext,1,4,32,18,960.75,0.04,4,0,0,5,3,1,7.2,0,0,0,0,14,0,6,0,0,133.44,18
No System Name,org.bukkit.conversations,ConversationFactory,ConversationFactory,1,10,64,31,1751.08,0.11,5,3,0,12,1,1,5.52,0,0,0,0,37,0,11,0,0,317.07,27
No System Name,org.bukkit.event.inventory,CraftItemEvent,CraftItemEvent,1,2,51,29,1510.14,0.08,5,0,1,3,6,2,6.1,0,0,0,0,19,0,12,0,0,247.76,32
No System Name,org.bukkit.event.inventory,CraftItemEvent,CraftItemEvent,1,3,30,21,579.79,0.04,5,0,0,4,6,1,4.4,0,0,0,0,8,0,7,0,0,131.77,22
No System Name,org.bukkit.event.inventory,CraftItemEvent,CraftItemEvent,1,3,33,22,689.82,0.05,5,0,0,4,7,1,4.69,0,0,0,0,8,0,8,0,0,147.16,25
No System Name,org.bukkit.event.entity,CreatureSpawnEvent,CreatureSpawnEvent,1,3,22,18,321.08,0.03,4,0,0,4,4,2,3.5,0,0,0,0,8,0,3,0,0,91.74,14
No System Name,org.bukkit.event.entity,CreatureSpawnEvent,CreatureSpawnEvent,1,3,20,14,380.74,0.03,2,0,0,4,2,1,5,0,0,0,0,10,0,3,0,0,76.15,10
No System Name,org.bukkit.entity,CreatureType,CreatureType,1,4,35,20,1361.41,0.05,4,0,0,5,3,1,9,0,0,0,0,17,0,6,1,0,151.27,18
No System Name,org.bukkit.event.entity,CreeperPowerEvent,CreeperPowerEvent,1,3,20,14,380.74,0.03,2,0,0,4,2,1,5,0,0,0,0,10,0,3,0,0,76.15,10
No System Name,org.bukkit.event.entity,CreeperPowerEvent,CreeperPowerEvent,1,3,24,15,533.29,0.03,3,0,1,4,3,1,5.69,0,0,0,0,11,0,4,0,0,93.77,13
No System Name,org.bukkit.scoreboard,Criterias,Criterias,1,1,4,4,12,0,0,0,0,1,0,1,1.5,0,0,0,0,3,0,0,0,0,8,1
No System Name,org.bukkit,CropState,CropState,1,2,15,12,263.49,0.02,0,0,0,3,1,1,4.9,0,0,0,0,8,0,2,1,0,53.77,7
No System Name,org.bukkit.material,Crops,Crops,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Crops,Crops,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,Crops,Crops,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,Crops,Crops,1,3,13,9,98.9,0.01,1,0,2,4,1,1,2.4,0,0,0,0,7,0,1,0,0,41.21,6
No System Name,org.bukkit.material,Crops,Crops,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,Crops,Crops,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.command.defaults,DefaultGameModeCommand,DefaultGameModeCommand,1,5,26,16,374.4,0.03,0,0,1,6,0,1,3.6,0,0,0,0,14,0,2,0,0,104,12
No System Name,org.bukkit.util.permissions,DefaultPermissions,DefaultPermissions,1,1,4,4,12,0,0,0,0,1,0,1,1.5,0,0,0,0,3,0,0,0,0,8,1
No System Name,org.bukkit.command.defaults,DeopCommand,DeopCommand,1,5,26,16,374.4,0.03,0,0,1,6,0,1,3.6,0,0,0,0,14,0,2,0,0,104,12
No System Name,org.bukkit.material,DetectorRail,DetectorRail,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,DetectorRail,DetectorRail,1,2,13,11,161.9,0.01,0,0,0,3,1,2,3.6,0,0,0,0,7,0,1,0,0,44.97,6
No System Name,org.bukkit.material,DetectorRail,DetectorRail,1,2,17,13,242.64,0.02,0,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit.material,DetectorRail,DetectorRail,1,2,11,9,108.97,0.01,1,0,0,3,1,1,3.12,0,0,0,0,6,0,1,0,0,34.87,5
No System Name,org.bukkit.material,DetectorRail,DetectorRail,1,2,17,13,242.64,0.02,1,0,0,3,2,2,3.86,0,0,0,0,8,0,2,0,0,62.91,9
No System Name,org.bukkit,Difficulty,Difficulty,1,2,13,11,236.11,0.01,0,0,0,3,1,1,5.25,0,0,0,0,7,0,2,0,0,44.97,6
No System Name,org.bukkit.command.defaults,DifficultyCommand,DifficultyCommand,1,5,26,16,374.4,0.03,0,0,1,6,0,1,3.6,0,0,0,0,14,0,2,0,0,104,12
No System Name,org.bukkit.material,Diode,Diode,1,2,10,9,79.25,0.01,1,0,0,3,0,1,2.5,0,0,0,0,6,0,1,0,0,31.7,4
No System Name,org.bukkit.material,Diode,Diode,1,2,12,10,119.59,0.01,0,0,0,3,1,2,3,0,0,0,0,6,0,1,0,0,39.86,6
No System Name,org.bukkit.material,Diode,Diode,1,2,15,12,172.85,0.02,0,0,0,3,2,2,3.21,0,0,0,0,6,0,2,0,0,53.77,9
No System Name,org.bukkit.material,Diode,Diode,1,2,10,8,75,0.01,1,0,0,3,1,1,2.5,0,0,0,0,5,0,1,0,0,30,5
No System Name,org.bukkit.material,Diode,Diode,1,2,15,12,172.85,0.02,1,0,0,3,2,2,3.21,0,0,0,0,6,0,2,0,0,53.77,9
